Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Belarus,BLR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,6.2792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.14679,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.33366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,7.12204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.82862,..,10.92404,11.08556,11.21817,11.2837,11.31801,11.44212,11.53974,11.83914,11.9353,12.22342,..,..,..,..,..,..,..
Belgium,BEL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,7.7577,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.28237,..,11.4472,11.55278,11.61493,11.6566,11.68096,11.86654,11.99596,12.19611,12.28219,12.5176,..,..,..,..,..,..,..
Belgium,BEL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,7.42445,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.04704,..,11.17626,11.31094,11.40962,11.46376,11.49337,11.64727,11.76037,12.01187,12.10322,12.36665,..,..,..,..,..,..,..
Belize,BLZ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,4.51515,..,..,..,..,..,..,..,..,..,4.92066,..,..,..,..,..,..,..,..,..,..,5.56315,..,..,..,..,..,..,..,..,..,..,..,..,..,7.56265,..,..,..,..,10.5039,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,4.72156,..,..,..,..,..,..,..,..,..,5.14424,..,..,..,..,..,..,..,..,..,..,5.69185,..,..,..,..,..,..,..,..,..,..,..,..,..,7.6684,..,..,..,..,10.49129,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,4.61757,..,..,..,..,..,..,..,..,..,5.03326,..,..,..,..,..,..,..,..,..,..,5.62865,..,..,..,..,..,..,..,..,..,..,..,..,..,7.61368,..,..,..,..,10.49766,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.35547,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.51295,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.039,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.57666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.66498,..,..,..,..,..,..,..,..,..,..,..,..,1.65131,..,..,..,..,..,..,..,..,..,2.46291,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,8.81516,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.95102,..,..,..,..,..,..,..,..,12.81121,..,..,..,..,..,..,..,..,..,11.48717,..,..,..,..,..,12.92412,..,..,..,..,..,..,..,..
Bermuda,BMU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,8.52911,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.88448,..,..,..,..,..,..,..,..,12.74159,..,..,..,..,..,..,..,..,..,10.37681,..,..,..,..,..,12.12384,..,..,..,..,..,..,..,..
Bermuda,BMU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,8.67257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.91937,..,..,..,..,..,..,..,..,12.77649,..,..,..,..,..,..,..,..,..,10.96161,..,..,..,..,..,12.5439,..,..,..,..,..,..,..,..
Bhutan,BTN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.48142,..,..,..,..,3.25487,..,..,..,..,..,..,..
Bhutan,BTN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.98856,..,..,..,..,4.79342,..,..,..,..,..,..,..
Bhutan,BTN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.22245,..,..,..,..,4.0738,..,..,..,..,..,..,..
Bolivia,BOL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.80741,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.33778,..,..,..,..,..,..,..,..,6.43097,..,..,..,..,6.50334,..,6.7306,7.01688,..,..,7.43796,..,..,7.98571,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.93921,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.37612,..,..,..,..,..,..,..,..,8.34545,..,..,..,..,7.80086,..,8.16595,8.47627,..,..,8.64632,..,..,9.42212,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3234,..,..,..,..,..,..,..,..,7.36086,..,..,..,..,7.12275,..,7.41362,7.71865,..,..,8.03513,..,..,8.68271,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.16797,6.31513,..,..,7.72184,7.86482,8.64397,..,8.85433,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.17594,8.28774,..,..,10.23194,10.24624,10.86624,..,10.85816,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.13215,7.26067,..,..,8.91776,9.00841,9.7047,..,9.81787,..,..,..,..,..,..
Botswana,BWA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,1.32781,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,1.36596,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,1.34462,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,2.26504,..,..,..,..,..,2.2524,..,..,..,2.4978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.13229,..,6.4898,6.68427,6.868,6.97453,7.81222,7.25046,7.47558,7.57417,7.67999,7.80522,7.91202,8.05524,8.18457,..,..,..,..,..,..
Brazil,BRA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,2.72706,..,..,..,..,..,2.6628,..,..,..,2.7923,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.92829,..,6.25586,6.43248,6.59531,6.69225,7.46755,6.89803,7.09856,7.14963,7.23203,7.36825,7.52919,7.62422,7.74927,..,..,..,..,..,..
Brazil,BRA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,2.49451,..,..,..,..,..,2.45397,..,..,..,2.64254,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.03616,..,6.37938,6.56554,6.73979,6.84159,7.64748,7.08456,7.29775,7.37406,7.46925,7.59973,7.73256,7.8533,7.9813,..,..,..,..,..,..
British Virgin Islands,VGB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.35113,..,..,..,..,..,..,..,..,..,..,8.97065,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.33336,..,..,..,..,..,..,..,..,..,..,8.54176,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3418,..,..,..,..,..,..,..,..,..,..,8.74682,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,2.1766,..,..,..,..,..,..,..,..,..,5.26618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.35434,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,5.02625,..,..,..,..,..,..,..,..,..,7.59172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.78021,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,3.77471,..,..,..,..,..,..,..,..,..,6.55054,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.57398,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3507,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.12013,..,..,..,..,..,..,..,..,9.94949,..,..,..,..,10.51141,10.62665,10.68306,10.75528,10.84866,10.90167,11.02433,11.15064,11.23119,11.37366,11.42072,11.46954,..,..,..,..,..,..,..
Bulgaria,BGR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94454,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.50088,..,..,..,..,..,..,..,..,10.20855,..,..,..,..,10.53948,10.6667,10.69547,10.72627,10.7815,10.84131,10.94082,11.03837,11.05104,11.17374,11.20975,11.23978,..,..,..,..,..,..,..
Bulgaria,BGR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.64274,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.30321,..,..,..,..,..,..,..,..,10.07289,..,..,..,..,10.52473,10.64563,10.68894,10.74154,10.81686,10.87309,10.98448,11.09708,11.14524,11.27833,11.32017,11.36009,..,..,..,..,..,..,..
Burkina Faso,BFA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.85071,0.27835,..,..,..,..,..,..,0.95034,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.87264,0.86775,..,..,..,..,..,..,1.88431,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.31811,0.55934,..,..,..,..,..,..,1.37322,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82267,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.95577,..,..,..,..,..,1.57361,..,..,2.2259,..,..,..,..,..,..,..
Burundi,BDI,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.17978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90648,..,..,..,..,..,2.5364,..,..,3.45818,..,..,..,..,..,..,..
Burundi,BDI,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.46178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.43024,..,..,..,..,..,2.02313,..,..,2.80633,..,..,..,..,..,..,..
Cabo Verde,CPV,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.62767,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.13935,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.87209,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.03059,3.11775,3.07606,..,..,..,..,2.89475,2.84888,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.03987,4.93125,5.02176,..,..,..,..,4.56417,4.76645,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.95078,3.94855,3.96502,..,..,..,..,3.6013,3.67808,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89979,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.53763,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6162,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.63865,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.2061,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,5.37521,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.44017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.31797,11.93513,11.64607,12.80725,13.13894,..,..,..,..,..,13.70925,13.60882,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,5.9768,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.84621,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.22451,11.71655,11.5664,12.81397,12.80974,..,..,..,..,..,13.67883,13.39136,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,5.6356,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6361,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.27355,11.82601,11.60695,12.81068,12.97635,..,..,..,..,..,13.69486,13.50126,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.71425,..,..,..,..,..,..,..,..,..,..,..,..,1.07759,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.87398,..,..,..,..,..,..,..,..,..,..,..,..,3.15241,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2466,..,..,..,..,..,..,..,..,..,..,..,..,2.07196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
